15914,1,27994,368,2,1,1,2,21426,05/12/2012,12,7664.00,3.95,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
17703,1,31034,489,2,1,1,2,23229,30/10/2013,3,1086.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
18546,1,32678,368,2,1,1,2,24090,26/05/2014,12,3980.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
18721,1,32989,489,2,1,1,2,24271,08/07/2014,1,1098.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1400,1,2216,368,2,1,1,2,01460,10/09/2006,3,1116.00,3.90,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
1456,1,2314,258,2,1,1,2,01522,22/09/2006,1,125.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2279,1,3738,258,2,1,1,2,02418,05/02/2007,12,1374.00,4.20,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2354,1,3857,489,2,1,1,2,02508,09/02/2007,1,2619.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2683,1,4385,1320,2,1,1,1,02845,11/04/2007,1,109.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
3102,1,5054,851,2,1,1,1,03291,04/06/2007,1,108.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
4930,1,8040,571,2,1,1,1,10165,02/03/2008,12,3420.00,3.25,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7814,1,13133,571,2,1,1,1,13155,04/04/2009,18,990.00,1.50,0.00,0.00,S,A,0,NULL,N,0.00,0,0.00,0.00,-
9467,1,15912,1320,2,1,1,1,14867,09/12/2009,2,1150.00,0.00,0.00,0.00,S,A,0,NULL,N,0.00,0,0.00,0.00,-
9918,1,16657,571,2,1,1,1,15322,05/02/2010,6,660.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
10417,1,17538,1361,2,1,1,1,15842,03/05/2010,1,120.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
10753,1,18104,951,2,1,1,1,16191,22/06/2010,5,635.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
10777,1,18152,1361,2,1,1,1,16223,30/07/2010,4,1072.00,6.00,0.00,0.00,S,A,0,NULL,N,0.00,0,0.00,0.00,-
12425,1,21270,571,2,1,1,1,17885,14/04/2011,1,250.00,0.00,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
13570,1,23578,306,2,1,1,1,19057,29/10/2011,2,1500.00,0.00,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
13948,1,24231,951,2,1,1,1,19428,23/12/2011,4,1128.00,4.00,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
15568,1,27410,1320,2,1,1,1,21059,22/09/2012,2,1050.00,0.00,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
17051,1,29867,1361,2,1,1,1,22580,20/06/2013,8,2220.00,4.00,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
17178,1,30100,368,2,1,1,2,22702,25/07/2013,12,3304.00,3.60,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
12108,1,20639,416,2,1,1,2,17569,25/02/2011,2,2850.00,0.00,0.00,0.00,S,A,0,NULL,N,0.00,0,0.00,0.00,-
8275,1,13938,1361,2,1,1,2,13635,15/06/2009,2,760.00,0.00,0.00,0.00,S,A,0,NULL,S,0.00,0,0.00,0.00,-
9437,1,15864,694,2,1,1,2,14834,05/12/2009,4,3304.00,3.90,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
15634,1,27514,951,2,1,1,2,21135,04/10/2012,5,1050.00,4.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
15694,1,27607,1283,2,1,1,2,21198,13/10/2012,2,1050.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
17168,1,30088,489,2,1,1,2,22691,25/07/2013,2,1750.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
17654,1,30937,1361,2,1,1,2,23184,10/10/2013,2,600.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
19093,1,33740,258,2,1,1,2,24642,21/10/2014,12,1700.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
